File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
US08941921-1_LensData_21.7_1.8_132,0.7428035435924123,0.7428035435924123,0.7428079833709613,0.7438858028752101,0.7443346851003007,0.0034062759455145706,0.0040248294621035635,0.0008085972394403043,0.004134332023919356,1.0,0.009384822352916248
US08953093-1_LensData_21.7_1.8_51,0.7428353555877223,0.7428353555877223,0.742839796219409,0.7439254687372093,0.7444259855223341,,,,,1.0,0.005939233376281898
US08964096-2_LensData_21.7_1.5_51,0.7418989782053105,0.7418989782053105,0.7419034046576568,0.7442314738019411,0.7452152837402637,0.03114092757663378,0.042547917252519815,0.0023318253386197378,0.025471225806775206,1.0,0.006398570366731912
US08970966-1_LensData_21.7_2.8_45,0.7427639551646644,0.7427639551646644,0.7427683966579334,0.7439653183547449,0.7445198956509856,0.00180612546827393,0.0007539740524095047,0.0008405997480097712,0.003389984207891924,1.0,0.019359094704496597
US08970966-2_LensData_21.7_2.8_39,0.7426219597484743,0.7426219597484743,0.7426264092440445,0.7438590411458884,0.7444074822386395,0.0033117938303117525,0.004205405379240452,0.003052573421672334,0.0009459270772171379,1.0,0.019354193488524435
US08970966-3_LensData_NA_NA_NA,0.7438300681860021,0.7438300681860021,0.7438344965647766,0.7449785601168484,0.7454916367470935,0.010916810398820025,0.009685032008357825,0.010698745682984413,0.0131134414172175,1.0,0.019655416701547003
US08976458-1_LensData_10_3_146,0.7429899235051564,0.7429899235051564,0.7429943514146178,0.7439264743450107,0.7443025472938505,0.0008824986156555319,0.000438699625767776,0.0005562458782134094,0.0015743494161325005,1.0,0.02130101585260108
US08988789-1_LensData_3_2.3_4,0.7429447482016799,0.7429447482016799,0.7429491770341333,0.743968774231698,0.7442788984493985,0.0001304502281850154,8.901078723611934e-05,0.00011075932970417042,0.00021184175911903596,1.0,0.016302876840606315
US08988789-3_LensData_2.7_2.2_3.7,0.7429780573247323,0.7429780573247323,0.7429825007003568,0.7440107496639009,0.7443203986446926,0.0004108290440914746,0.00038011755872489086,0.00039049731814943904,0.0004990156784715628,1.0,0.014174055926859339
US08988789-6_LensData_2.8_2.5_4.3,0.7428792739773185,0.7428792739773185,0.7428837551341183,0.7439300502731655,0.7442473489766398,0.00044477646847713753,0.00035759605132646143,0.00044834963968159216,0.0005826765934530075,1.0,0.014240308187276523
US09001440-1_LensData_21.7_2.9_60,0.7427728034037387,0.7427728034037387,0.7427772155208838,0.7439337060924046,0.7444560805956953,0.001699724723211981,0.001731538918041938,0.0004723302261842107,0.002470178536856531,1.0,0.020276607646428187
US09110286-1_LensData_11_5_245,0.7435407785043007,0.7435407785043007,0.743545199501594,0.7442114276159607,0.7443240554484293,0.0012608228182093917,0.0016955261123181348,0.0009271405790570073,0.0004538911135657105,1.0,0.048796857376212206
US09110286-3_LensData_11_5_245,0.7435407785043007,0.7435407785043007,0.743545199501594,0.7442114276159607,0.7443240554484293,0.0012608228182093917,0.0016955261123181348,0.0009271405790570073,0.0004538911135657105,1.0,0.048796857376212206
US09128271-1_LensData_1_2.8_1,0.7429077341396514,0.7429077341396514,0.7429121714998121,0.743910641147436,0.7441963440848953,0.00010283626527160961,0.0001165341099523905,9.919450474200084e-05,9.854064979800286e-05,1.0,0.018766126302448727
US09182570-1_LensData_14_3.7_10,0.7429176502885869,0.7429176502885869,0.7429220657363529,0.7440730359792082,0.7445138987840209,0.0005173006988412437,0.0005035179668197206,0.00013241872429378584,0.0007894551931812197,1.0,0.028095123739042768
US09274322-1_LensData_1.93_2.2_1.3,0.7428371087838083,0.7428371087838083,0.7428415375277011,0.7439394466795027,0.7442591607029729,,,,,1.0,0.013540015771302925
US09304299-2_LensData_1.82_4_1.3,0.7428367984063103,0.7428367984063103,0.7428412328870624,0.7438878102281179,0.7441900701880239,0.00042953242811010725,0.0005509092575152614,0.0003473472100530213,0.00025021471282584426,1.0,0.031552845762609555
US09389399-1_LensData_0.9_1.9_1,0.742905897026655,0.742905897026655,0.7429103334011125,0.7439268791898569,0.7442207398269881,0.00030987199025419107,0.0003576885651777275,0.0003204874350403433,0.00020333378606160943,1.0,0.010283687529259155
US09405094-1_LensData_21_5.7_775,0.7434290857939304,0.7434290857939304,0.7434335237653663,0.7439865570515061,0.7439737018178821,0.0007939921088277975,0.0011191323656660433,0.0001781635309065325,0.0005203778153114797,1.0,0.048190818748718146
US11163141_lens system 610_folded_LensData,0.7428790397958703,0.7428790397958703,,,,0.0005240035873754217,,,,1.0,0.019296081780743806
US20010040736_Example02_Tale24_LensData_3.52_NA_NA,0.7428201702108244,0.7428201702108244,0.7428246006601832,0.7439935313508962,0.7443831723931423,0.001706804812671428,0.0022773100111109553,0.001301452877607425,0.0005972866061690842,1.0,0.015191671485930109
US20030223122_Example04P_LensData_21.6_4.5_75,0.7420852646413555,0.7420852646413555,0.7420896604945972,0.7439940325986596,0.7452408060082157,0.0029687332407587435,0.004026804613647157,0.00183886331877476,0.0014906316201768592,0.9869688030870872,0.03779749195723738
US20040017605_Example03P_LensData_10.8_2.8_300,0.7432570421759428,0.7432570421759428,0.7432614826438408,0.7438952057124932,0.745346562918702,0.006685161515728375,0.00730326178311372,0.0007375806977961255,0.00920478985745316,1.0,0.02041322797452078
US20040136095_Example01P_LensData_30.7_3.5_35,0.7428237221085925,0.7428237221085925,0.742828111511235,0.74391935197001,0.744477397468082,,,,,1.0,0.027583102708277324
US20040223070_Example04P_LensData_21.64_4_28,0.7427441561366768,0.7427441561366768,0.7427485408174628,0.7439130235101111,0.7444972674392483,0.0019362977374291126,0.0024381760376513428,0.0018703146927106149,0.0003655004534322737,1.0,0.03074238934033155
US20060023317_Example01P_LensData_13.65_4_17,0.7427072256778443,0.7427072256778443,0.7427116240937627,0.7439433060288083,0.7445219569180396,0.0015299125952499824,0.0018636386971058012,0.0015654141817372483,0.00044284047090163985,1.0,0.03227799712322849
US20080212200_Example01P_LensData_21.6_2.8_70,0.7427523190329897,0.7427523190329897,0.7427567325666169,0.7439262804036302,0.744738597985742,0.003505454965617307,0.0037705647918947183,0.004333884274287121,0.0008612612053824667,1.0,0.019919701042421727
US20090190220_Example05P_LensData_14.3_3.5_85,0.7425325443846092,0.7425325443846092,0.7425369872035968,0.7439276384313845,0.7449686552459235,0.002474038338937273,0.0010821401415807123,0.001025473152549511,0.004655728608075259,1.0,0.032689654682511345
US20090290227_Example01P_LensData_14.2_3.5_18,0.7427931816046818,0.7427931816046818,0.7427975689545254,0.7439282645692051,0.7444618739866247,0.0031686393115184547,0.0033965117266696898,0.003460681686854068,0.0022338755743290337,1.0,0.027048121752486498
US20090296231_Example01P_LensData_21.6_2.8_70,0.7427775389401122,0.7427775389401122,0.7427819460652293,0.7439358871576729,0.744697384022202,0.003234905775978516,0.0032562421468925987,0.004255429034979931,0.000859054376268225,1.0,0.02025635870945166
US20100073777_Example01P_LensData_14.2_1.4_55,0.7427339485789142,0.7427339485789142,0.7427383476135324,0.7439354064954109,0.744458875908426,0.010722333058939548,0.014136660428528737,0.009023697917265478,0.0015575922226845813,1.0,0.005446725198963977
US20100149663_Example01P_LensData_14.2_2_30,0.7427427701267565,0.7427427701267565,0.7427471728443288,0.7439224107542436,0.7443635094000932,0.008693126412533631,0.011002496097056386,0.0074342207477005665,0.004275435130359642,1.0,0.012053054003485598
US20110176215_Example01P_LensData_15_2.8_40,0.742738454215319,0.742738454215319,0.7427428812732644,0.7439579617138403,0.7444796351292501,0.0015714873900963332,0.0019423074830054788,0.0015324357553791505,0.0005508995901980943,1.0,0.020099876457372018
US20110286106_Example01P_LensData_14.2_3.5_18,0.7429200041224968,0.7429200041224968,0.7429244851877145,0.7439261466380407,0.744439974931184,0.0009324095764886442,0.0005859647801205354,0.0005257973016304206,0.0016172164499044354,1.0,0.026951142747539368
US20110286116_Example01P_LensData_14.5_2_60,0.7426926739360876,0.7426926739360876,0.7426971241685657,0.743937935982006,0.7445135789821893,0.0034161946698586156,0.0014528353521745929,0.0014294363031880355,0.006438063964213883,1.0,0.01189901619374392
